,Cómo leer esta validación,Unnamed: 1,Unnamed: 2
0,,,
1,Elemento,Definición,Interpretación
2,Baseline greedy,El modelo elige top-1 en cada paso.,Los 20 problemas incluidos fallaron con este baseline.
3,Rama top-2,"Se mantiene el prefijo, se fuerza top-2 en una posición y se continúa greedy.",Una rama PASS constituye una recuperación local contrafactual.
4,Lookahead,Continuación corta de 12 tokens para todas las posiciones elegibles.,Sirve para ordenar; no determina por sí mismo si el programa pasa.
5,Presupuesto k,Cantidad máxima de ramas completas por problema.,Todos los selectores se comparan con el mismo k.
6,Problema recuperado,Al menos una rama seleccionada pasó los tests base.,Es la métrica primaria por problema.
7,Precisión de rama,Ramas PASS / ramas nominales seleccionadas.,"Mide densidad de ramas útiles, no cobertura del oracle."
8,No evaluada completa,La posición tiene lookahead pero no rama completa.,No debe interpretarse como FAIL.
9,Límite,No se completaron todas las 1.649 posiciones ni se ejecutó HumanEval+.,Todavía no conocemos el oracle exhaustivo ni la robustez reforzada.
10,,,
11,Fuentes reproducibles,,
12,Archivo,Contenido,Ruta de origen
13,validation_report.json,Configuración y resultados agregados,frozen_selector_validation_checkpoint (1).zip
14,branches.jsonl,255 ramas completas únicas,frozen_selector_validation_checkpoint (1).zip
15,lookaheads.jsonl,1.649 posiciones con continuación corta,frozen_selector_validation_checkpoint (1).zip
,Validación de branching adaptativo — 20 problemas,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Qwen2.5-Coder-7B · HumanEval/26 excluido por desarrollo · tests base de HumanEval,,,,,,,,,Selector,Problemas recuperados,
1,,,,,,,,,,Semántico,10,
2,Problemas,,Lookaheads cortos,,Ramas completas,,Posiciones sin rama completa,,,Entropía,10,
3,20,,1649,,255,,1394,,,Margen,10,
4,,,,,,,,,,Aleatorio,6,
5,,,,,,,,,,,,
6,Selector,Problemas recuperados,Tasa,Ramas PASS,Ramas nominales,Precisión de rama,Brecha vs random,Lectura,,,,
7,Semántico,10,0.5,15,100,0.15,4,"Complementario, pero no superior a entropía",,,,
8,Entropía,10,0.5,21,100,0.21,4,Mejor con presupuestos pequeños,,,,
9,Margen,10,0.5,21,100,0.21,4,Casi redundante con entropía,,,,
10,Aleatorio,6,0.3,7,100,0.07,0,Control de referencia,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
13,Conclusión defendible,,,,,,,,,,,
14,"Cambiar una decisión top-1 por top-2 recuperó 10 de 20 problemas con cinco ramas. El selector semántico superó al control aleatorio, pero empató con entropía y margen. Su valor potencial es aportar trayectorias diferentes para una política híbrida.",,,,,,,,,,,
15,,,,,,,,,,,,
16,,,,,,,,,,,,
17,,,,,,,,,,,,
18,,,,,,,,,,Selector,PASS,FAIL
19,,,,,,,,,,Semántico,15,85
20,,,,,,,,,,Entropía,21,79
21,,,,,,,,,,Margen,21,79
22,,,,,,,,,,Aleatorio,7,93
,task_id,selector,rank,position,branch_passed,recovered_within_k,Unnamed: 6,Ramas permitidas,Semántico,Entropía,Margen,Aleatorio,Unnamed: 12,Ramas permitidas.1,Semántico.1,Entropía.1,Margen.1,Aleatorio.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
788,HumanEval/32,171,),")
",6.92925532348454e-05,0.9999916477581792,,1,0.6458333333333334,0.009900990099009901,0,,No evaluada completa
789,HumanEval/32,172, =, ,2.448631130391732e-05,0.9999981858014166,,1,0.4791666666666667,0.19999999999999996,0,,No evaluada completa
790,HumanEval/32,173, , x,0.000158703449415043,0.9999780465395816,,0.9090909090909091,0.3541666666666667,0.6666666666666667,0,,No evaluada completa
791,HumanEval/32,174,1,0,1.176279238279676e-05,0.9999986845324713,,0,0.08333333333333333,0.4,0,,No evaluada completa
792,HumanEval/32,175, +, -,3.486061541480012e-05,0.9999969045989587,,0,0.08333333333333333,0.33333333333333337,0,,No evaluada completa
793,HumanEval/32,176, , x,7.033841393422335e-05,0.999990148510733,,0.9090909090909091,0.3125,0.24356435643564353,0,,No evaluada completa
794,HumanEval/32,177,2,1,6.516173016279936e-06,0.9999995270379713,,0.18181818181818182,0.25,0.5,0,,No evaluada completa
795,HumanEval/32,178,x,*x,0.00029081065440550447,0.9999617117337039,,0,0.041666666666666664,0.19999999999999996,0,,No evaluada completa
796,HumanEval/32,179,"
"," 
",0.0004435277369339019,0.9999683009061755,,0,0,0,0,,No evaluada completa
797,HumanEval/32,180,   ,       ,0.0001760858722263947,0.9999846514026558,,0,0,0,0,,No evaluada completa
798,HumanEval/32,181, -, ,0.0003917190188076347,0.9999563963838227,,0,0.020833333333333332,0,0,,No evaluada completa
799,HumanEval/32,182,0,1,0.00018165577785111964,0.999974990147166,,0.09090909090909091,0.16666666666666666,0.2857142857142857,0,,No evaluada completa
800,HumanEval/32,183,.,5,1.5644785889890045e-05,0.9999988380735658,,1,0.5,0.2857142857142857,0,,No evaluada completa
801,HumanEval/32,184,5,6,1.838257048802916e-05,0.9999985343304445,,1,0.5,0.33379120879120877,0,,No evaluada completa
802,HumanEval/32,185,"
",0,0.0004619382962118834,0.9999409232896141,,0.9090909090909091,0.4166666666666667,0.375,0,,No evaluada completa
803,HumanEval/32,186,   ,    ,1.6748821508372203e-05,0.9999986314609828,,0,0,0,0,,No evaluada completa
804,HumanEval/32,187, >>>," """"""
",0.0003858049458358437,0.9999362609232776,,1,0.7291666666666666,0.33956043956043963,0,,No evaluada completa
805,HumanEval/32,188, round, find,2.903373388107866e-05,0.9999975437098669,,0.9090909090909091,0.6416666666666667,0.19999999999999996,0,,No evaluada completa
806,HumanEval/32,189,(find,/find,1.8753607946564443e-05,0.9999982452671361,,0,0.041666666666666664,0.19999999999999996,0,,No evaluada completa
807,HumanEval/32,190,_zero,-zero,0.0005310216220095754,0.9999569607407466,,0,0.041666666666666664,0.4,0,,No evaluada completa
808,HumanEval/32,191,([-,([,2.9346494557103142e-05,0.999996185377654,,0.9090909090909091,0.625,0.556473829201102,0,,No evaluada completa
809,HumanEval/32,192,6,1,2.683423736016266e-05,0.9999974399381699,,0.8181818181818182,0.6041666666666666,0.6683168316831684,0,,No evaluada completa
810,HumanEval/32,193,",",.,5.332062937668525e-05,0.9999962797013495,,1,0.7083333333333334,0.40493827160493834,0,,No evaluada completa
811,HumanEval/32,194, , -,8.304502262035385e-05,0.9999887464105086,,0.09090909090909091,0.041666666666666664,0,0,,No evaluada completa
812,HumanEval/32,195,1,0,1.4773308066651225e-05,0.9999988695475679,,1,0.625,0.6683168316831684,0,,No evaluada completa
813,HumanEval/32,196,1,2,1.599276583874598e-05,0.9999989005574292,,0,0.08333333333333333,0,0,,No evaluada completa
814,HumanEval/32,197,",",",-",1.8868398910854012e-05,0.9999983731993893,,1,0.5833333333333334,0,0,,No evaluada completa
815,HumanEval/32,198, -, ,4.052173608215526e-05,0.999994391122982,,0.09090909090909091,0.041666666666666664,0,0,,No evaluada completa
816,HumanEval/32,199,6,1,4.0025488488026895e-06,0.9999997783262629,,1,0.7083333333333334,0.7142857142857143,1,0,FAIL
817,HumanEval/32,200,",","]),",4.435359369381331e-05,0.9999945774229673,,0.9090909090909091,0.6041666666666666,0.25,0,,No evaluada completa
818,HumanEval/32,201, , -,5.175957994651981e-05,0.9999949692362406,,0,0.020833333333333332,0,0,,No evaluada completa
819,HumanEval/32,202,1,0,7.463493147952249e-06,0.9999993317340454,,0.9090909090909091,0.6666666666666666,0.25,0,,No evaluada completa
820,HumanEval/32,203,"]),","']),",4.04441416321788e-05,0.9999964617536534,,0,0.041666666666666664,0,0,,No evaluada completa
821,HumanEval/32,204, ," 
",3.810548150795512e-05,0.9999962756478453,,1,0.6041666666666666,0.01234567901234568,0,,No evaluada completa
822,HumanEval/32,205,2,4,6.82435929775238e-05,0.9999937097090879,,0,0.08333333333333333,0.4,0,,No evaluada completa
823,HumanEval/32,206,),")
",0.00018154457211494446,0.9999736410409241,,1,0.5,0.5121951219512195,0,,No evaluada completa
824,HumanEval/32,207, #, ,0.00015263135719578713,0.9999811477191543,,1,0.625,0,0,,No evaluada completa
825,HumanEval/32,208, (, f,0.003831858281046152,0.999189186579315,,1,0.7291666666666666,0.875,1,0,FAIL
826,HumanEval/32,209,x, x,1.3444239812088199e-05,0.9999992344206063,,0.2727272727272727,0.11666666666666665,0,0,,No evaluada completa
827,HumanEval/32,210, -,-,4.119444565731101e-05,0.999996812609993,,0.9090909090909091,0.7083333333333334,0.2933884297520661,0,,No evaluada completa
828,HumanEval/32,211, ,1,2.030893119808752e-05,0.9999984188135613,,1,0.7291666666666666,0,0,,No evaluada completa
829,HumanEval/32,212,1,0,1.9703450107044773e-06,0.9999999484776403,,1,0.75,0.4,0,,No evaluada completa
830,HumanEval/32,213,),)(,4.171492764726281e-05,0.9999968388134448,,1,0.7291666666666666,0.6,1,0,FAIL
831,HumanEval/32,214, *, ,1.3877545825380366e-05,0.9999989533101257,,1,0.6458333333333334,0,0,,No evaluada completa
832,HumanEval/32,215, (, ,3.3978401916101575e-05,0.9999969895814615,,1,0.6041666666666666,0.20098039215686275,0,,No evaluada completa
833,HumanEval/32,216,x, x,1.978142790903803e-05,0.999998761193666,,0,0.016666666666666666,0,0,,No evaluada completa
834,HumanEval/32,217, -, +,3.540747275110334e-05,0.9999973131477873,,0,0.08333333333333333,0.16666666666666663,0,,No evaluada completa
835,HumanEval/32,218, ," 
",4.4212232751306146e-05,0.9999954439174417,,1,0.6875,0.008264462809917356,0,,No evaluada completa
836,HumanEval/32,219,2,3,8.095944394881371e-06,0.9999992266721733,,0.7272727272727273,0.6875,0.3677811550151976,0,,No evaluada completa
837,HumanEval/32,220,),")
",1.9326680558151565e-05,0.9999985380228509,,1,0.75,0.007092198581560284,0,,No evaluada completa
838,HumanEval/32,221, *, ,1.952410639205482e-05,0.9999985858580089,,1,0.7083333333333334,0,0,,No evaluada completa
839,HumanEval/32,222, (," 
",4.921282015857287e-05,0.999995561361402,,1,0.7291666666666666,0.007092198581560284,0,,No evaluada completa
840,HumanEval/32,223,x, x,2.1095896954648197e-05,0.9999987101993781,,0,0.016666666666666666,0,0,,No evaluada completa
841,HumanEval/32,224, -,"
",0.00010503127123229206,0.9999913757669674,,1,0.7291666666666666,0.008264462809917356,0,,No evaluada completa
842,HumanEval/32,225, ," 
",9.585311636328697e-05,0.999989044044014,,1,0.7708333333333334,0.008264462809917356,0,,No evaluada completa
843,HumanEval/32,226,3,2,3.374906737008132e-05,0.9999974434056753,,0,0.08333333333333333,0.33333333333333337,0,,No evaluada completa
844,HumanEval/32,227,),")
",0.0007054476882331073,0.9998693471643492,,0.8181818181818182,0.5208333333333334,0.33884297520661155,0,,No evaluada completa
845,HumanEval/32,228, =, =>,0.00016442306514363736,0.9999847332965146,,0,0.08333333333333333,0.19999999999999996,0,,No evaluada completa
846,HumanEval/32,229, -, ,0.00037291579064913094,0.999955433058858,,0.9090909090909091,0.6041666666666666,0.2004950495049505,0,,No evaluada completa
847,HumanEval/32,230,6,1,2.500875598343555e-05,0.9999981447856214,,0,0.08333333333333333,0.33333333333333337,0,,No evaluada completa
848,HumanEval/32,231, +,x,0.0001558465592097491,0.9999817224625076,,0.9090909090909091,0.6666666666666666,0,0,,No evaluada completa
849,HumanEval/32,232, ,1,2.9993960197316483e-05,0.9999976268082378,,0.9090909090909091,0.7291666666666666,0,0,,No evaluada completa
850,HumanEval/32,233,1,9,8.588893251726404e-06,0.9999995235112991,,1,0.875,0.19999999999999996,0,,No evaluada completa
851,HumanEval/32,234,1,2,4.077326229889877e-05,0.9999966650785268,,0,0.08333333333333333,0,0,,No evaluada completa
852,HumanEval/32,235,x,*x,0.0003950025129597634,0.9999388078158518,,0,0.041666666666666664,0.16666666666666663,0,,No evaluada completa
853,HumanEval/32,236, -, +,0.000106740219052881,0.9999888517377258,,0,0.08333333333333333,0.19999999999999996,0,,No evaluada completa
854,HumanEval/32,237, ,6,4.8001802497310564e-05,0.9999957190860869,,1,0.6458333333333334,0.19999999999999996,0,,No evaluada completa
855,HumanEval/32,238,6,1,0.00021355546778067946,0.99996930629095,,1,0.7083333333333334,0.16694214876033053,0,,No evaluada completa
856,HumanEval/32,239,x,*x,0.00019068608526140451,0.9999771619504827,,0,0.041666666666666664,0.19999999999999996,0,,No evaluada completa
857,HumanEval/32,240,^,**,0.00023235261323861778,0.9999708187287979,,0.09090909090909091,0.16666666666666666,0.33333333333333337,0,,No evaluada completa
858,HumanEval/32,241,2,3,6.805734301451594e-05,0.9999919691970263,,0,0.08333333333333333,0.19999999999999996,0,,No evaluada completa
859,HumanEval/32,242, +,"
",7.291346264537424e-05,0.9999937851607683,,1,0.2916666666666667,0.20740740740740746,0,,No evaluada completa
860,HumanEval/32,243, x, ,9.661865624366328e-05,0.9999875186567806,,1,0.3958333333333333,0,0,,No evaluada completa
861,HumanEval/32,244,^,**,2.1655219825333916e-05,0.9999980047015811,,0,0.08333333333333333,0.5,0,,No evaluada completa
862,HumanEval/33,2,_third,Third,0.0006128212553448975,0.9999209191773843,,0.5454545454545454,0.20833333333333334,1,0,,No evaluada completa
863,HumanEval/33,3,(l,(lst,0.016814425587654114,0.9953821522649378,,1,0.4916666666666667,1,0,,No evaluada completa
864,HumanEval/33,4,:,"):
",0.12952448427677155,0.9482374787330627,,1,0.4666666666666666,1,0,,No evaluada completa
865,HumanEval/33,5, list, List,0.003203238593414426,0.9993240860057995,,1,0.37500000000000006,1,0,,No evaluada completa
866,HumanEval/33,6,"):
",),0.2896448075771332,0.8401542156934738,,1,0.4000000000000001,1,1,1,PASS
867,HumanEval/33,7,   , ,0.0018183162901550531,0.9997415778125287,,1,0.55,1,1,0,FAIL
868,HumanEval/33,8," """"""", indices,1.9025365114212036,0.03742116689682007,,1,0.5166666666666667,1,1,1,PASS
869,HumanEval/33,9,This,Sort,0.05752700939774513,0.9877509186044335,,1,0.34166666666666673,1,0,,No evaluada completa
870,HumanEval/33,10, function,"
",6.379927799571306e-05,0.9999954285406716,,1,0.5208333333333334,0.3548387096774193,0,,No evaluada completa
871,HumanEval/33,11, takes, sorts,0.000489878817461431,0.9999423321969516,,1,0.3666666666666667,1,0,,No evaluada completa
872,HumanEval/33,12, a," 
",5.8702556998468935e-05,0.9999950949472804,,1,0.3375000000000001,1,0,,No evaluada completa
873,HumanEval/33,13, list," 
",0.0001002217031782493,0.9999917181125966,,1,0.4791666666666667,0.31034482758620696,0,,No evaluada completa
874,HumanEval/33,14, l, `,0.005067105405032635,0.9990272203285713,,1,0.4416666666666667,0,0,,No evaluada completa
875,HumanEval/33,15, and," 
",0.00016319970018230379,0.9999841329727133,,1,0.3416666666666666,0,0,,No evaluada completa
876,HumanEval/33,16, returns,"
",0.0003073785046581179,0.9999723815844845,,0.7272727272727273,0.21666666666666665,0,0,,No evaluada completa
877,HumanEval/33,17, a,"
",0.000152980734128505,0.999984784119988,,0.6363636363636364,0.19999999999999998,0,0,,No evaluada completa
878,HumanEval/33,18, list, new,0.0012798950774595141,0.9997837259361404,,1,0.39999999999999997,0,0,,No evaluada completa
879,HumanEval/33,19, l, lp,0.0003667317796498537,0.9999713567735853,,1,0.44166666666666665,0.5,0,,No evaluada completa
880,HumanEval/33,20,',’,0.0012456330005079508,0.9998401994889718,,0.09090909090909091,0.08333333333333333,0,0,,No evaluada completa
881,HumanEval/33,21, such,such,5.721734487451613e-05,0.9999949413667082,,0,0.016666666666666666,0,0,,No evaluada completa
882,HumanEval/33,22, that,"
",0.00031275994842872024,0.9999573068325844,,1,0.4833333333333334,0,1,0,FAIL
883,HumanEval/33,23,"
", l,0.031348105520009995,0.9906228515319526,,1,0.5000000000000001,0,0,,No evaluada completa
884,HumanEval/33,24,   ,       ,0.0008860110538080335,0.999886648991378,,0,0,0,0,,No evaluada completa
885,HumanEval/33,25, l," """"""
",0.00021773038315586746,0.9999793821675667,,1,0.5916666666666667,0.8,0,,No evaluada completa
886,HumanEval/33,26,',’,0.00014407536946237087,0.9999781782016726,,0,0.041666666666666664,0,0,,No evaluada completa
887,HumanEval/33,27, is, identical,6.070771996746771e-05,0.9999955724767347,,1,0.5333333333333333,0.2394366197183099,0,,No evaluada completa
888,HumanEval/33,28, identical, indent,8.451641406281851e-06,0.9999991975315083,,1,0.46666666666666673,0,0,,No evaluada completa
889,HumanEval/33,29, to, t,2.743076765909791e-05,0.9999982798663041,,1,0.5375,0.21568627450980393,0,,No evaluada completa
890,HumanEval/33,30, l,.l,7.029468542896211e-05,0.9999937446648346,,0,0.041666666666666664,0.33333333333333337,0,,No evaluada completa
891,HumanEval/33,31, in, at,0.002509439131245017,0.9994924338243436,,0,0.08333333333333333,0.23809523809523814,0,,No evaluada completa
892,HumanEval/33,32, the, indices,0.00031209137523546815,0.9999487023778784,,1,0.5166666666666667,0,0,,No evaluada completa
893,HumanEval/33,33, indic, indices,0.365579754114151,0.7645928785204887,,1,0.4916666666666667,0,0,,No evaluada completa
894,HumanEval/33,34,ies,ides,0.00010258743714075536,0.9999877789196034,,0,0.016666666666666666,0,0,,No evaluada completa
895,HumanEval/33,35, that,"
",5.613734174403362e-05,0.9999953641456614,,1,0.4916666666666667,1,0,,No evaluada completa
896,HumanEval/33,36, are,"
",0.00010036120511358604,0.9999906740940787,,1,0.4583333333333334,0,0,,No evaluada completa
897,HumanEval/33,37, not, divisible,8.779628115007654e-05,0.9999895634523455,,1,0.42500000000000004,0.30000000000000004,0,,No evaluada completa
898,HumanEval/33,38, divisible, divis,8.400877413805574e-05,0.9999876329929975,,1,0.3583333333333334,0,0,,No evaluada completa
899,HumanEval/33,39, by,"
",0.00011426099808886647,0.9999874470213399,,1,0.3916666666666668,0,0,,No evaluada completa
900,HumanEval/33,40, three,"
",7.88770557846874e-05,0.9999935410633043,,1,0.36666666666666675,0,0,,No evaluada completa
901,HumanEval/33,41,",",",
",0.001354563282802701,0.9997368724725675,,1,0.2750000000000001,0,0,,No evaluada completa
902,HumanEval/33,42, while," 
",0.001983617665246129,0.9996410257153912,,1,0.2750000000000001,0,0,,No evaluada completa
903,HumanEval/33,43, its,"
",0.0017895821947604418,0.9997061586182099,,1,0.20833333333333334,0,0,,No evaluada completa
904,HumanEval/33,44, values,"
",0.00036225610529072583,0.9999467511388502,,1,0.20833333333333334,0,1,0,FAIL
905,HumanEval/33,45, at,"
",0.0010655131191015244,0.9998265232279664,,1,0.2125,0,0,,No evaluada completa
906,HumanEval/33,46, the,"
",0.000220638801692985,0.999971503550114,,1,0.21666666666666665,0,0,,No evaluada completa
907,HumanEval/33,47, indic, indices,0.0012967014918103814,0.9997890775412088,,1,0.19166666666666665,0,0,,No evaluada completa
908,HumanEval/33,48,ies,ides,8.450256427749991e-05,0.9999910206061031,,0,0.016666666666666666,0,0,,No evaluada completa
909,HumanEval/33,49, that,"
",0.0028836962301284075,0.9995175204821862,,0.7272727272727273,0.16666666666666666,0,0,,No evaluada completa
910,HumanEval/33,50, are,"
",0.004492021631449461,0.9992496512422804,,0.6363636363636364,0.15,0,0,,No evaluada completa
911,HumanEval/33,51, divisible,"
",0.0005450899479910731,0.9999352229351643,,0.5454545454545454,0.13333333333333333,0,0,,No evaluada completa
912,HumanEval/33,52, by,"
",0.0010213205823674798,0.9998480078138527,,0.45454545454545453,0.11666666666666665,0,0,,No evaluada completa
913,HumanEval/33,53, three,"
",0.00057829893194139,0.9999313943062589,,0.36363636363636365,0.09999999999999999,0,1,0,FAIL
914,HumanEval/33,54, are,"
",0.004439115058630705,0.999064898584038,,0.2727272727272727,0.08333333333333333,0,0,,No evaluada completa
915,HumanEval/33,55, equal,"
",0.0017492627957835793,0.9997456532219076,,0.18181818181818182,0.041666666666666664,0,0,,No evaluada completa
916,HumanEval/33,56,"
", to,0.0059519861824810505,0.99859042809112,,1,0.2333333333333333,0,0,,No evaluada completa
917,HumanEval/33,57,   ,to,0.0003881859593093395,0.9999503786784771,,1,0.25416666666666665,0,0,,No evaluada completa
918,HumanEval/33,58, to, >>>,0.00021977469441480935,0.999978489298428,,1,0.5125000000000001,1,0,,No evaluada completa
919,HumanEval/33,59, the, ,2.6028128559119068e-05,0.9999980513081539,,1,0.25416666666666665,0,0,,No evaluada completa
920,HumanEval/33,60, values, sorted,0.0002734463196247816,0.999967323018609,,1,0.23749999999999996,1,0,,No evaluada completa
921,HumanEval/33,61, of, at,4.688370245276019e-05,0.9999963877555729,,0,0.016666666666666666,0,0,,No evaluada completa
922,HumanEval/33,62, the, ,3.232794551877305e-05,0.9999979641338825,,1,0.24583333333333335,0.10447761194029852,0,,No evaluada completa
923,HumanEval/33,63, corresponding, cor,0.00011010347225237638,0.9999904522192082,,1,0.3875,0.10447761194029852,0,,No evaluada completa
924,HumanEval/33,64, indic, indices,0.0006121710175648332,0.9998926732005202,,1,0.2916666666666667,0.5,0,,No evaluada completa
925,HumanEval/33,65,ies,ides,2.8200749511597678e-05,0.9999973863093032,,0,0.016666666666666666,0,0,,No evaluada completa
926,HumanEval/33,66, of, in,5.151347795617767e-05,0.9999964565879509,,0,0.08333333333333333,0.25,0,,No evaluada completa
927,HumanEval/33,67, l,.l,6.264757394092157e-05,0.9999948789455857,,0,0.041666666666666664,0.25,0,,No evaluada completa
928,HumanEval/33,68,",", but,5.024579877499491e-05,0.9999933553672236,,1,0.4083333333333334,0.25,0,,No evaluada completa
929,HumanEval/33,69, but,但,3.9224592910613865e-05,0.9999966735704788,,0,0.016666666666666666,0,0,,No evaluada completa
930,HumanEval/33,70, sorted, sort,6.19637212366797e-05,0.9999955280875952,,0.09090909090909091,0.016666666666666666,0,0,,No evaluada completa
931,HumanEval/33,71,".
",".""""""
",0.079604372382164,0.9779040552675724,,0.9090909090909091,0.47500000000000003,0.14994096812278632,0,,No evaluada completa
932,HumanEval/33,72,   ,"    
",0.007984001189470291,0.9980408896808513,,1,0.45416666666666666,0.17163120567375884,0,,No evaluada completa
933,HumanEval/33,73, >>>," """"""
",0.2438230961561203,0.8703000098466873,,1,0.49583333333333335,0.1286727456940223,0,,No evaluada completa
934,HumanEval/33,74, sort, print,0.00035008537815883756,0.9999589060271319,,1,0.45416666666666666,0.1259259259259259,0,,No evaluada completa
935,HumanEval/33,75,_third,Third,0.0005102250725030899,0.9999432509248436,,0,0.016666666666666666,0.4,0,,No evaluada completa
936,HumanEval/33,76,([,=[,2.2022653865860775e-05,0.9999983197095332,,0,0.041666666666666664,0.25,0,,No evaluada completa
937,HumanEval/33,77,1,5,0.00014759191253688186,0.9999781185970278,,0.5454545454545454,0.375,0.8333333333333334,0,,No evaluada completa
938,HumanEval/33,78,",","])
",3.255854608141817e-05,0.9999971054111825,,1,0.4791666666666667,0.8333333333333334,0,,No evaluada completa
939,HumanEval/33,79, ,2,0.00015444833843503147,0.9999762407351227,,0.9090909090909091,0.4166666666666667,0,0,,No evaluada completa
940,HumanEval/33,80,2,3,1.4249913874664344e-05,0.9999984928000458,,0.18181818181818182,0.25,0,0,,No evaluada completa
941,HumanEval/33,81,",","])
",9.62118647294119e-05,0.9999877570753597,,1,0.4166666666666667,0.5,0,,No evaluada completa
942,HumanEval/33,82, ," 
",7.249070768011734e-05,0.9999917033210295,,1,0.5416666666666666,0.01234567901234568,0,,No evaluada completa
943,HumanEval/33,83,3,0,9.714146472106222e-06,0.9999993946436376,,0.09090909090909091,0.16666666666666666,0.5,0,,No evaluada completa
944,HumanEval/33,84,"])
",]),0.00034899625461548567,0.9999611842267768,,0.09090909090909091,0.041666666666666664,0.25,0,,No evaluada completa
945,HumanEval/33,85,   ,    ,4.9585505621507764e-05,0.999996107110519,,0,0,0,0,,No evaluada completa
946,HumanEval/33,86, [," """"""
",5.659371163346805e-05,0.9999954894998382,,1,0.5416666666666666,0.1518595041322314,0,,No evaluada completa
947,HumanEval/33,87,1,3,0.00021610585099551827,0.9999671491623303,,0.09090909090909091,0.16666666666666666,0,0,,No evaluada completa
948,HumanEval/33,88,",","]
",1.200693986902479e-05,0.9999992188069626,,1,0.4583333333333333,0.6666666666666667,0,,No evaluada completa
949,HumanEval/33,89, ," 
",2.2220356186153367e-05,0.999998108197758,,1,0.5208333333333334,0.007092198581560284,0,,No evaluada completa
950,HumanEval/33,90,2,3,3.2542120607104152e-06,0.9999998022284942,,0,0.08333333333333333,0.19999999999999996,0,,No evaluada completa
951,HumanEval/33,91,",","]
",3.5449535062070936e-05,0.999996782334506,,0.8181818181818182,0.4166666666666667,0.4,0,,No evaluada completa
952,HumanEval/33,92, ," 
",4.284775423002429e-05,0.9999961678297495,,1,0.5208333333333334,0.007092198581560284,0,,No evaluada completa
953,HumanEval/33,93,3,0,9.12445830181241e-06,0.9999993729086754,,0,0.08333333333333333,0.33333333333333337,0,,No evaluada completa
954,HumanEval/33,94,"]
",],0.00011842206004075706,0.9999872547728046,,1,0.5,0.008264462809917356,0,,No evaluada completa
955,HumanEval/33,95,   ,"    
",7.623102283105254e-05,0.9999897312823123,,1,0.45416666666666666,0.17163120567375884,1,0,FAIL
956,HumanEval/33,96, >>>," """"""
",0.00018531759269535542,0.9999735460642114,,1,0.6666666666666666,0.132387706855792,0,,No evaluada completa
957,HumanEval/33,97, sort,sort,6.778487295378e-05,0.9999944132022165,,0,0.016666666666666666,0,0,,No evaluada completa
958,HumanEval/33,98,_third,Third,0.0001491180737502873,0.999985783882039,,0,0.016666666666666666,0.33333333333333337,0,,No evaluada completa
959,HumanEval/33,99,([,=[,1.0901190762524493e-05,0.9999991187908961,,0,0.041666666666666664,0.19999999999999996,0,,No evaluada completa
960,HumanEval/33,100,5,3,8.520882147422526e-06,0.9999995158454311,,0.2727272727272727,0.3333333333333333,0.6666666666666667,0,,No evaluada completa
961,HumanEval/33,101,","," ,",1.113768757932121e-05,0.9999993956437834,,1,0.6666666666666666,0.33333333333333337,0,,No evaluada completa
962,HumanEval/33,102, ,6,2.73078494501533e-05,0.999997558180894,,0.9090909090909091,0.6041666666666666,0.33333333333333337,0,,No evaluada completa
963,HumanEval/33,103,6,3,1.1287950655969325e-05,0.9999991356595217,,0.09090909090909091,0.16666666666666666,0.4,0,,No evaluada completa
964,HumanEval/33,104,","," ,",1.4272774933488108e-05,0.9999990887760646,,1,0.5208333333333334,0,0,,No evaluada completa
965,HumanEval/33,105, ," 
",1.6236606825259514e-05,0.9999987592979096,,1,0.5625,0.01234567901234568,0,,No evaluada completa
966,HumanEval/33,106,3,2,4.771063686348498e-05,0.9999961315223231,,0,0.08333333333333333,0.4,0,,No evaluada completa
967,HumanEval/33,107,",","])
",1.3390705134952441e-05,0.999999027148931,,1,0.4583333333333333,0.7530864197530864,0,,No evaluada completa
968,HumanEval/33,108, ," 
",1.2088023140677251e-05,0.9999989666103204,,1,0.5416666666666666,0.01234567901234568,0,,No evaluada completa
969,HumanEval/33,109,4,7,1.4914130588294938e-05,0.9999988601311429,,0,0.08333333333333333,0.4,0,,No evaluada completa
970,HumanEval/33,110,",",",
",1.829803477448877e-05,0.9999988488204821,,1,0.5,0.01639344262295082,0,,No evaluada completa
971,HumanEval/33,111, ," 
",3.648072015494108e-05,0.9999959883797374,,1,0.5416666666666666,0.01234567901234568,0,,No evaluada completa
972,HumanEval/33,112,8,9,9.043224054039456e-06,0.9999993062456127,,0.09090909090909091,0.16666666666666666,0,0,,No evaluada completa
973,HumanEval/33,113,",",",
",7.459165317413863e-06,0.9999995168300728,,1,0.5,0.01639344262295082,0,,No evaluada completa
974,HumanEval/33,114, ," 
",1.4395563084690366e-05,0.9999985299477885,,1,0.5416666666666666,0.01234567901234568,0,,No evaluada completa
975,HumanEval/33,115,9,7,6.5919912231038325e-06,0.9999995430601842,,0,0.08333333333333333,0.5,0,,No evaluada completa
