,task_id,dataset,sample,method,passed,failed,error,prompt,raw_output,code,output_tokens,gen_time_s,mean_entropy,max_entropy,mean_margin,min_margin,error_type,error_message,n_tokens,entropy_mean,entropy_std,entropy_min,entropy_max,entropy_range,entropy_p90,entropy_p95,entropy_p99,margin_mean,margin_std,margin_min,margin_p01,margin_p05,margin_p10,n_entropy_gt_0_5,n_entropy_gt_1_0,n_entropy_gt_1_5,n_entropy_gt_2_0,frac_entropy_gt_0_5,frac_entropy_gt_1_0,frac_entropy_gt_1_5,n_margin_lt_0_05,n_margin_lt_0_10,n_margin_lt_0_25,n_margin_lt_0_50,entropy_delta_abs_mean,entropy_delta_abs_max,entropy_delta_std,longest_entropy_gt_0_5_run,longest_entropy_gt_1_0_run,longest_entropy_gt_1_5_run,peak_valley_spikes,burst_spike_run,code_lines,code_chars,raw_output_chars,group
20,HumanEval/20,humaneval,0,baseline_deterministic,True,False,{'type': None},"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""
","```python
from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    min_diff = float('inf')
    closest_pair = (0, 0)

    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            diff = abs(numbers[i] - numbers[j])
            if diff < min_diff:
                min_diff = diff
                closest_pair = (min(numbers[i], numbers[j]), max(numbers[i], numbers[j]))

    return closest_pair
```","from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    min_diff = float('inf')
    closest_pair = (0, 0)

    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            diff = abs(numbers[i] - numbers[j])
            if diff < min_diff:
                min_diff = diff
                closest_pair = (min(numbers[i], numbers[j]), max(numbers[i], numbers[j]))

    return closest_pair",115,7.7917848269999,0.072555259505497,1.63750147819519,10.0908478529556,0.034090042114257,,,115,0.0725552595054978,0.241421573924749,7.52824007577146e-07,1.63750147819519,1.63750072537118,0.185259729623794,0.478874000906943,1.21107441425323,10.0908478529556,4.10737175705279,0.0340900421142578,0.104772453308105,2.06988639831543,3.565625,6,2,1,0,0.0521739130434782,0.017391304347826,0.00869565217391304,1,2,3,3,0.105561241135658,1.63426605006679,0.284167800318631,3,1,1,0,1,14,464,478,Pass
21,HumanEval/21,humaneval,0,baseline_deterministic,True,False,{'type': None},"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
","```python
from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    min_val = min(numbers)
    max_val = max(numbers)
    range_val = max_val - min_val
    return [(x - min_val) / range_val for x in numbers]
```","from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    min_val = min(numbers)
    max_val = max(numbers)
    range_val = max_val - min_val
    return [(x - min_val) / range_val for x in numbers]",64,4.31718884699967,0.054877831763478,0.865638017654419,9.83040058612823,0.59375,,,64,0.0548778317634788,0.150264293816892,1.41669863751303e-06,0.865638017654419,0.865636600955781,0.182638418674469,0.339681351184844,0.714257767200469,9.83040058612823,4.10701884861142,0.59375,0.74140625,2.18444643020629,3.821875,2,0,0,0,0.03125,0,0,0,0,0,0,0.0782471942728996,0.863306999206543,0.176174760930045,1,0,0,0,0,7,226,240,Pass
22,HumanEval/22,humaneval,0,baseline_deterministic,True,False,{'type': None},"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any python values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
","```python
from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    return [value for value in values if isinstance(value, int)]
```","from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    return [value for value in values if isinstance(value, int)]",39,2.59907355900031,0.079726461508996,1.01339757442474,9.80989637130346,1.015625,,,39,0.0797264615089961,0.21293486708218,4.23407163907541e-06,1.01339757442474,1.0133933403531,0.370390725135803,0.471431225538254,0.879163742065428,9.80989637130346,4.30895470662248,1.015625,1.26715915679931,1.99460182189941,2.1741470336914,2,1,0,0,0.0512820512820512,0.0256410256410256,0,0,0,0,0,0.14100311695493,1.01330155784671,0.300459436898549,1,1,0,0,1,4,147,161,Pass
23,HumanEval/23,humaneval,0,baseline_deterministic,True,False,{'type': None},"

def strlen(string: str) -> int:
    """""" Return length of given string
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
","```python
def strlen(string: str) -> int:
    return len(string)
```","def strlen(string: str) -> int:
    return len(string)",19,1.26792956100007,0.097564254634275,0.801829993724823,7.92965065805535,0.028409957885742,,,19,0.0975642546342753,0.226282077078269,3.14424178213812e-05,0.801829993724823,0.801798551307001,0.304457414150237,0.646104049682616,0.770684804916381,7.92965065805535,3.93485643442316,0.0284099578857421,0.432642631530761,2.04957332611083,2.69460296630859,2,0,0,0,0.105263157894736,0,0,1,1,1,1,0.162429823215966,0.797076614573597,0.310918154192478,1,0,0,0,0,2,54,68,Pass
24,HumanEval/24,humaneval,0,baseline_deterministic,True,False,{'type': None},"

def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    >>> largest_divisor(15)
    5
    """"""
","```python
def largest_divisor(n: int) -> int:
    for i in range(n-1, 0, -1):
        if n % i == 0:
            return i
    return 1
```","def largest_divisor(n: int) -> int:
    for i in range(n-1, 0, -1):
        if n % i == 0:
            return i
    return 1",49,3.22808426799974,0.083044393352027,1.09122550487518,9.6786153559782,0.397727966308593,,,49,0.0830443933520274,0.222542403679984,2.81632605947379e-06,1.09122550487518,1.09122268854912,0.267018473148346,0.60140264034271,0.945614628791807,9.6786153559782,4.44201232519424,0.397727966308593,0.604318542480468,1.47045516967773,3.45909080505371,3,1,0,0,0.0612244897959183,0.0204081632653061,0,0,0,0,1,0.143390798963812,1.08922513551078,0.309198660969773,1,1,0,0,1,5,124,138,Pass
25,HumanEval/25,humaneval,0,baseline_deterministic,True,False,{'type': None},"from typing import List


def factorize(n: int) -> List[int]:
    """""" Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appeares in factorization.
    Input number should be equal to the product of all factors
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
","```python
from typing import List

def factorize(n: int) -> List[int]:
    factors = []
    # Start with the smallest prime number
    divisor = 2
    while n >= divisor * divisor:
        if n % divisor == 0:
            factors.append(divisor)
            n //= divisor
        else:
            divisor += 1
    if n > 1:
        factors.append(n)
    return factors
```","from typing import List

def factorize(n: int) -> List[int]:
    factors = []
    # Start with the smallest prime number
    divisor = 2
    while n >= divisor * divisor:
        if n % divisor == 0:
            factors.append(divisor)
            n //= divisor
        else:
            divisor += 1
    if n > 1:
        factors.append(n)
    return factors",93,6.25240253999982,0.091157488828821,0.95336765050888,9.61159006754557,0.34375,,,93,0.0911574888288216,0.213941577529785,3.17608026989546e-07,0.95336765050888,0.953367332900853,0.39071323275566,0.620518708229064,0.880479001998901,9.61159006754557,4.61425035080593,0.34375,0.406477432250976,1.36477241516113,2.11107940673828,6,0,0,0,0.064516129032258,0,0,0,0,0,2,0.128000352578115,0.953209052910096,0.264056062550599,2,0,0,0,0,15,359,373,Pass
26,HumanEval/26,humaneval,0,baseline_deterministic,False,True,"{'type': 'RuntimeError', 'message': 'AssertionError', 'stderr_tail': 'Traceback (most recent call last):\n  File ""/tmp/tmp19cy781x/candidate_eval.py"", line 38, in <module>\n    check(remove_duplicates)\n  File ""/tmp/tmp19cy781x/candidate_eval.py"", line 35, in check\n    assert candidate([1, 2, 3, 2, 4, 3, 5]) == [1, 4, 5]\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\nAssertionError\n', 'stdout_tail': ''}","from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
","```python
from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    seen = set()
    result = []
    for number in numbers:
        if number not in seen:
            seen.add(number)
            result.append(number)
    return result
```","from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    seen = set()
    result = []
    for number in numbers:
        if number not in seen:
            seen.add(number)
            result.append(number)
    return result",58,3.84939204400006,0.095749479152283,0.850079715251922,9.00413930827173,0.0625,RuntimeError,AssertionError,58,0.0957494791522831,0.211423177126605,1.10308983494178e-05,0.850079715251922,0.850068684353573,0.44484965801239,0.667291218042373,0.749492844939231,9.00413930827173,4.54787715166491,0.0625,0.28515625,0.86235818862915,1.92556934356689,6,0,0,0,0.103448275862068,0,0,0,1,1,2,0.142723443879093,0.847394115291535,0.274827848250177,2,0,0,0,0,10,252,266,Other_fail
27,HumanEval/27,humaneval,0,baseline_deterministic,True,False,{'type': None},"

def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
","```python
def flip_case(s: str) -> str:
    return ''.join(c.lower() if c.isupper() else c.upper() for c in s)
```","def flip_case(s: str) -> str:
    return ''.join(c.lower() if c.isupper() else c.upper() for c in s)",36,2.37511374200039,0.122699432238277,0.854564845561981,9.14443291558159,0.28125,,,36,0.122699432238277,0.261026331300545,1.42180942930281e-06,0.854564845561981,0.854563423752551,0.643634110689163,0.72063161432743,0.809611338376998,9.14443291558159,4.86067517103424,0.28125,0.283736038208007,0.676137447357177,1.10440254211425,6,0,0,0,0.166666666666666,0,0,0,0,0,2,0.177473388802692,0.850964292883873,0.337254687679096,2,0,0,0,0,2,100,114,Pass
28,HumanEval/28,humaneval,0,baseline_deterministic,True,False,{'type': None},"from typing import List


def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
","```python
from typing import List

def concatenate(strings: List[str]) -> str:
    return ''.join(strings)
```","from typing import List

def concatenate(strings: List[str]) -> str:
    return ''.join(strings)",26,1.72589713600018,0.110785470967619,0.679988920688629,8.37628423250638,0.517044067382812,,,26,0.110785470967619,0.224536055244128,2.15735453821253e-05,0.679988920688629,0.679967347143247,0.496476516127586,0.647476091980934,0.67767958343029,8.37628423250638,4.23474387673605,0.517044067382812,0.657669067382812,1.2198143005371,1.86292648315429,3,0,0,0,0.115384615384615,0,0,0,0,0,0,0.162529002786614,0.677479879697784,0.287752397267369,1,0,0,0,0,4,96,110,Pass
29,HumanEval/29,humaneval,0,baseline_deterministic,True,False,{'type': None},"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Filter an input list of strings only for ones that start with a given prefix.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
","```python
from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    return [s for s in strings if s.startswith(prefix)]
```","from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    return [s for s in strings if s.startswith(prefix)]",40,2.66627863600024,0.06378890263328,0.575573086738586,9.77258565425872,1.3096580505371,,,40,0.06378890263328,0.162762656340091,3.8453531487903e-06,0.575573086738586,0.575569241385437,0.34097828567028,0.495506505668163,0.55665655195713,9.77258565425872,3.94803255270101,1.3096580505371,1.51463031768798,2.05113639831542,2.31803970336914,2,0,0,0,0.05,0,0,0,0,0,0,0.0854558643439957,0.572952931979671,0.193792538595154,1,0,0,0,0,4,148,162,Pass
30,HumanEval/30,humaneval,0,baseline_deterministic,True,False,{'type': None},"

def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
","```python
def get_positive(l: list):
    return [x for x in l if x > 0]
```","def get_positive(l: list):
    return [x for x in l if x > 0]",26,1.7924185249999,0.08807022032383,0.75417536497116,9.13800316590529,1.31107902526855,,,26,0.0880702203238308,0.193653504667771,3.09909773932304e-06,0.75417536497116,0.754172265873421,0.397080600261688,0.468418464064598,0.688256427645683,9.13800316590529,4.88032212547403,1.31107902526855,1.35546875,1.65198993682861,2.21164798736572,1,0,0,0,0.0384615384615384,0,0,0,0,0,0,0.145864811544161,0.751505007501691,0.257331671326572,1,0,0,0,0,2,61,75,Pass
31,HumanEval/31,humaneval,0,baseline_deterministic,True,False,{'type': None},"

def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
","```python
def is_prime(n):
    if n <= 1:
        return False
    if n == 2:
        return True
    if n % 2 == 0:
        return False
    for i in range(3, int(n**0.5) + 1, 2):
        if n % i == 0:
            return False
    return True
```","def is_prime(n):
    if n <= 1:
        return False
    if n == 2:
        return True
    if n % 2 == 0:
        return False
    for i in range(3, int(n**0.5) + 1, 2):
        if n % i == 0:
            return False
    return True",85,5.68827567100015,0.048263938217969,0.811927080154419,10.6666950338027,0.008523941040039,,,85,0.0482639382179694,0.162325126739664,2.13955729577719e-07,0.811927080154419,0.811926866198689,0.0774086773395539,0.423870220780371,0.788550426959991,10.6666950338027,4.12999881319972,0.00852394104003906,0.0801138305664062,2.50028381347656,4.2125,4,0,0,0,0.0470588235294117,0,0,1,2,2,3,0.088079250246574,0.811019820277579,0.229598477205359,1,0,0,0,0,11,234,248,Pass
